ID,fertilizer,manure,PM25,SO2density,NOX,AET,PPT,TEM,WIND
308031220,0,3396.599361,6.397297344,34.54577248,0.9762314,63.1739726,64.37305936,33.97123288,3.868493151
308031222,0,0,0,0,0,98.2,100,33.5,4.1
308031223,0,5.596567177,6.599999905,230.2758019,23.13526631,83.025,84.475,32.1,5.125
308041528,0,35850.9493,6.039230761,44605.83958,4.798156142,64.21292517,66.95428571,34.91734694,3.514285714
308041529,0,896.0523367,0,0,0,66,68.1,34.9,3.5
308051530,0,2297.024759,5.868571418,159.0297396,1.045601789,114.9162304,119.7361257,32.22565445,4.247120419
308051535,0,4543.95593,5.903636369,11293.78539,6.010064553,95.69634146,99.76189024,32.62865854,4.753353659
308051536,0,153.943999,0,0,0,0,0,0,0
309021231,0,10.03478974,0,0,0,0,0,0,0
309031238,0,0,0,0,0,0,0,0,0
309041241,0,38.39481108,8.25,9.269900755,4.102325381,63.72,36.26,29.34,3.6
309041242,0,178.8003941,7.760000038,52.65491846,6.924658264,58.91428571,33.53571429,28.85357143,3.360714286
309051243,0,8.980318422,7.900000095,44.77388547,8.228292252,69.05,38.56666667,29.85,3.8
309051244,0,0,7.900000095,57.01052185,161.03123,52.825,34.675,30.225,4
309061248,0,3.471256627,7.5,77.91382496,25.41616132,42.23333333,31.26666667,30.46666667,3.666666667
309061250,0,0,0,0,0,45.1,33.3,30.9,3.3
309071251,0,0,0,0,0,35.2,27.6,30.8,4.1
309071254,0,49.74133462,8,29.42640995,7.578332649,35.5625,27.0875,30.5375,4.4875
309071256,0,4.829793406,0,0,0,39.25,29.05,30.85,3.85
309071552,97.52973902,4.156820368,0,393.3345978,221.9073725,36.6,27.5,30.9,3.4
309071553,159.1539874,1.509625207,0,0,0,35.33333333,27.5,30.86666667,3.6
309071554,0,9.055862636,7.699999809,0,0,34.75,27,30.8,4.1
309071556,0,3.710479971,7.300000191,70.26540939,32.09525728,40.4,30.3,30.03333333,3.633333333
309071558,0,7.320234323,0,0,0,37.3,28.25,30.55,4
309091540,0,7.546866964,0,0,0,38.1,28.6,30.8,4
309101562,0,1.764586929,0,0,0,38.4,29.8,30.7,4.3
310011271,0,76.39585,0,0,0,0,0,0,0
310011272,0,0,0,0,0,0,0,0,0
310011274,0,0,8.199999809,789.9712231,1446.042149,23.7,21.2,31.7,3.2
310011275,0,0,0,0,0,23.4,21,31.7,3.5
310011276,0,28.20569131,0,0,0,23,21.3,31.7,3.6
310021277,0,3013.080959,7.639999986,247.4463794,3.603888454,22.99652174,22.47217391,31.86173913,2.692173913
310021278,0,2347.239767,6.564705877,58.32051206,3.628890407,23.17669903,21.85242718,31.87961165,2.749514563
310021280,0,457.2720513,7.242857184,111.3001218,4.10407453,19.91351351,19.69189189,32.31351351,2.705405405
310021281,0,599.0415513,6.960000038,2145.395529,19.3550768,21.29642857,20.45,32.38928571,2.703571429
310021282,0,626.8992348,6.920000076,1184.404412,7.338692936,20.16944444,19.85,32.57222222,3.041666667
310031284,0,0,0,0,0,22.05,21.5,32.15,3.4
310031285,0,9.81067524,0,0,0,22,21.5,32.5,3.1
310031288,384.3669887,10.84814911,0,0,0,21.35,20.6,32.25,3.65
310031289,0,1.891753022,0,0,0,22.9,22.1,32,3.5
310031290,155.3482382,5.364609876,7.199999809,36.53021742,12.74250836,23.24,22.1,31.98,3.88
310031292,0,0,7.5,213.4510889,338.0078519,0,0,0,0
310031295,0,0,0,0,0,0,0,0,0
311011305,0,3414.614483,8.213333257,160.4911326,5.758731131,29.27325581,24.97906977,31.24418605,2.66744186
311021307,0,0,0,0,0,0,0,0,0
311021310,0,12.38760776,7.300000191,203.0410406,134.7040879,32.1,25.4,31.1,3.4
311031311,862.0830498,4.578323877,0,0,0,27.5,23.65,31.6,2.35
311031312,0,11.29390495,0,0,0,0,0,0,0
311031313,2066.265951,61.48639,0,0,0,27.8,24.05,31.7,2.1
311031316,0,0,0,0,0,0,0,0,0
311031317,0,0,0,0,0,28.7,24.1,31.4,3
311031318,0,0,0,0,0,26.5,22.3,31.6,2.2
311041322,2386.487573,95.41730925,7.400000095,16.54927778,31.35671476,31.1,25.65,31.225,3.175
311041567,0,15.92346121,0,0,0,25.5,24.7,32.1,2.6
311041568,0,0,7.300000191,0.907470378,1.547987713,23.3,22.8,31.79090909,3.318181818
311041569,546.7448944,4.583015641,7.599999905,20.01896119,22.96951205,26.1,24.5,31.9,2.5
311041570,91.48706457,149.1129039,7.450000048,5.583543596,16.47825169,27.1,24.64,31.78,2.91
311041571,0,0,0,0,0,29.2,24.5,31.3,3.3
311051323,0,9.541420426,0,278.2820699,1395.128582,0,0,0,0
311051324,0,233.9860531,7.300000191,79.02010355,91.98033205,34.2,26.9,30.85,4
311051325,0,0,7.5,0,0,32.2,26.4,31,3.5
311051328,0,0,0,0,0,0,0,0,0
312011337,0,468.2784366,0,3.627410423,10.17385579,61.93333333,60.2,33.16666667,6.066666667
312011338,0,23892.71964,6.50737703,2729.79417,1.881410733,57.22086895,57.4462963,34.28105413,3.974145299
312011339,0,23666.77369,6.247899152,1323.423293,0.822747916,56.69622238,59.64176764,36.29757662,3.331004989
312011340,0,12759.72163,6.395604396,2976.561156,2.456370888,45.70037736,45.85962264,34.3509434,3.893301887
312011341,0,3164.584891,6.549999969,726.5978046,3.339833463,42.77857143,44.7525974,35.50974026,3.474675325
312021344,0,29.55856228,0,0,0,110.15,98.9,32.3,4.7
312021346,0,11.34925906,0,0,0,117.8,111.7,32.5,4.4
312021348,0,53.48341481,0,0,0,115.1,104.65,32.5,4.5
312021349,0,0,0,0,0,0,0,0,0
312021350,0,25.18581137,7.5,14.97247598,127.7376895,92.775,86.275,32.575,5
312021351,0,888.2398439,6.910000038,2.951356167,2.215960102,112.7564516,92.54193548,32.26129032,3.982258065
312021352,0,2333.2626,7.523076938,3.854016503,3.345254179,99.94936709,96.92531646,32.59240506,4.978481013
312021353,0,2069.979607,7.311764661,68.60814835,2.256692904,106.607767,86.10873786,32.5038835,4.877669903
312021354,0,0,0,0,0,0,0,0,0
312021357,0,511.706287,7.099999984,0.702579239,3.497485905,107.3846154,100.4076923,32.75384615,4.442307692
312031359,0,11.47705469,8.5,169.7013816,30.80545658,85.7375,65.975,32.19375,6.4375
312031361,0,1975.137937,6.977777746,5.793506671,0.994107172,85.61553398,65.64660194,32.53009709,5.534951456
313011362,0,42.73364051,6.900000095,4.923345373,10.53781352,36.88333333,29.1,30.61666667,4.4
313021364,0,61.23668121,0,0,0,34.4,28.8,31,4.3
313021367,0,845.3679346,6.699999809,23.24738226,25.22474096,42.15,32.25,31.025,3.325
313021368,0,0,0,0,0,39.5,29.9,31,3.6
313021369,0,117.5739044,6.350000143,13.05881169,20.20302875,37.125,29.15,31.225,2.425
313021572,0,11.80870895,6.800000191,171.2813608,132.7025008,38.46666667,29.73333333,31.03333333,4.2
313021573,0,79.02505826,0,0,0,37.6,29.2,31.3,2.7
313031370,0,2699.737562,6.121428541,49.57166713,2.338548609,27.51917808,25.63630137,31.50068493,2.789726027
313031371,0,576.8387077,6.400000095,14.87038294,4.969158805,35.89655172,29.15862069,30.36551724,2.689655172
313041372,0,0,0,0,0,37.2,29.85,30.95,3.05
313041373,0,0,0,0,0,35.9,29.5,30.8,3.9
313041374,0,0,0,0,0,37.5,28.9,31.2,2.5
313041375,0,0,6.399999857,17.468944,228.4226844,36.8,29.7,31,2.8
313041376,0,3.002252966,0,0,0,38.4,30.4,31.05,2.55
314011382,0,0,0,0,0,32.3,25.6,31.1,2.8
314011384,0,111.2459553,6.75,29.18057673,9.5582626,35.03,28.565,30.66,3.13
314011385,0,0,0,0,0,34.6,28.1,31.1,2.8
314011387,0,7.923958499,7.199999809,5.089596929,9.755062575,35.4,28.05,30.5,3.275
314021389,0,26.87107687,0,0,0,32.55,27.45,30.8,4.2
314021577,0,0,0,0,0,0,0,0,0
314031394,0,0,0,0,0,0,0,0,0
315011396,0,6732.886357,6.586339377,681.1633403,0.437460756,164.2647469,394.6486794,33.1972854,2.727989729
315011397,0,27271.33067,5.927474391,81.75398739,0.220902738,133.7823877,146.189805,35.78259456,2.363238771
315011399,0,2.277028513,7.559999943,18.62263141,1.421734266,139.2959184,552.4877551,31.16122449,3.332653061
315011400,0,10364.4203,5.821846847,2835.68657,0.47224582,183.1154116,320.5320718,34.37538041,2.709910261
315021404,0,33579.4664,6.266460272,5336.56454,0.225347972,116.6825208,150.9247651,35.99959227,2.216096437
315021405,0,695.947293,0,0,0,8.3,8.5,37.93333333,2.4
315021406,0,24968.13193,6.243191193,85909.41705,0.966867684,13.98407143,14.51402381,38.52680952,2.35802381
315021407,0,45849.73465,6.709894745,2489.85745,0.302807841,21.31031365,22.3400369,37.75068266,2.515073801
315031408,0,40540.50246,5.899864679,17861.08272,0.54427475,38.68606174,40.69756782,37.48224977,3.101005613
315031409,0,17924.60951,5.861725076,294.4682884,0.415334213,6.765198864,7.003598485,37.23030303,3.00407197
315031410,0,31225.415,6.931234372,1952.202679,0.351057779,24.72440973,26.01901814,40.73642384,2.819795566
315031411,0,22220.57291,6.233562825,826.5546001,0.363115769,20.85385624,21.87547132,40.40744027,3.274190947
315031412,0,12379.94642,5.773130183,62.14627745,0.310097186,36.00043436,37.88812741,39.34309846,3.017567568
316021580,0,0,6.800000191,179.6375448,122.0717606,49.33333333,36.76666667,30.7,3.933333333
316021581,0,10.79212048,0,0,0,45.6,35.4,30.6,4.5
316031425,0,0,0,0,0,42.35,36.5,30.65,4.65
316031426,0,0,6.900000095,182.3817124,69.68697921,44.65,35.35,30.8,4.55
316061439,0,1734.027112,6.699999809,10.20119318,8.400275682,46.05,33.4875,30.5375,3.025
316061440,0,499.2945366,6.519999981,75.00603544,6.870861519,44.92,32.78,29.972,2.888
316061441,0,80.03860689,6.5,120.3678783,17.23627311,44.54545455,33.1,30.59090909,3.354545455
316061442,0,6.549053806,6.400000095,47.63127174,10.00711044,51.9,35.33333333,30.48333333,2.7
316061443,0,613.8513658,6.299999905,25.68661918,5.197184736,48.74230769,35.56153846,30.09230769,3.273076923
316061444,0,18.52532984,6.400000095,287.0293337,37.64048269,52.65,36.16666667,30.46666667,2.7
316071545,0,14.77393009,6.5,0,0,47.8,37.6,31,3.85
316071546,0,0,0,0,0,48.9,38.4,30.95,3.8
316071547,0,331.5106393,6.400000095,232.4997171,20.62442761,51.74,39.76,30.8,3.36
316071548,0,272.7878987,0,0,0,50.1,37.2,30.775,3.025
316081549,0,232.8798165,6.475000024,218.0728845,4.809978903,51.58863636,41.86363636,30.675,3.875
317011445,71.79599446,231.7380019,6.850000143,254.9975446,13.36264953,17.24166667,17.675,31.08333333,3.066666667
317011446,166.816276,0,0,0,0,0,0,0,0
317011447,0,14.62284166,0,0,0,20.2,20.2,30.2,3.2
317011448,0,123.1827069,7.199999809,48.80165678,26.5077216,19.23333333,18.9,33,2.733333333
317011449,16.00659473,523.7931317,6.599999905,121.9947891,12.30337654,17.6,18.03333333,31.16666667,3
317011450,68.91697122,127.7952224,6.400000095,1.08377792,2.621451142,19.4375,19.4125,30.7875,2.8875
317011451,0,648.486234,6.966666659,256.1802684,3.596061946,18.84375,18.71625,31.64875,2.79
317011452,0,20.01166225,0,0,0,0,0,0,0
317011453,0,21.1706364,0,0,0,20.3,20.2,30.4,3
317011455,0,6.034094082,0,0,0,0,0,0,0
317011456,0,13.90420291,7.400000095,955.8550952,1063.845628,19.5,19.5,30.5,3
317011458,0,141.3044133,6.950000048,12.42973559,5.798816261,17.88571429,18.31428571,31.01428571,2.971428571
317011459,0,0,0,0,0,19.4,19.5,30.6,3.1
318011460,0,134.2936899,0,0,0,171.7,179.15,33,4.55
318011461,0,3785.817964,7.220930255,340.1541684,0.869383412,116.0528226,120.1229839,33.55806452,3.906048387
318011462,0,750.3070207,7,86.33202299,30.5017471,130.7666667,137.1333333,34.73333333,3
318011463,0,33692.93297,6.398813555,21460.45693,0.570741458,104.1440378,117.1303719,34.45729044,3.231641086
318011464,0,471.8844137,0,0,0,174.55,530.7,33,3.95
318011465,0,922.8121015,8.133333297,225.6724101,0.583317384,173.18,433.4237037,32.45111111,4.076296296
318021469,0,171.3034298,9.300000191,22.54377832,6.259258848,187.7,277,33,4.9
318021470,0,162.1676162,7.400000095,96.50648074,11.2022923,181.175,239.375,33.075,3.825
318021471,77.09898768,86.19955079,0,0,0,180.05,242.8,33,3.8
318021475,0,30.79622831,0,0,0,0,0,0,0
318021479,0,12.6800963,0,0,0,0,0,0,0
318021480,485.7078751,34.81643956,7.049999952,63.67297782,6.28490413,177.225,224.0625,33.075,3.7875
318021486,0,183.9652696,7.970000029,38.26700469,1.066676538,176.65625,309.3270833,32.28125,4.414583333
318021489,0,720.7037979,7.16470595,583.5437724,2.368692317,166.3934579,189.8457944,32.75700935,3.842990654
318021582,46.76049946,20.10105624,8.800000191,23.21328449,14.31865705,184.3,241.8,33,4.4
318021583,0,0,0,0,0,184,261.5,33.2,4.1
319011492,0,1.498293575,0,0,0,0,0,0,0
319011493,0,22.03750839,6.400000095,96.14805345,10.01835907,118.0166667,122.55,31.71666667,5.8
319011494,214.8109034,0,0,0,0,114.4666667,118.1666667,32,4.133333333
319011495,0,0,0,0,0,0,0,0,0
319011496,0,89.28956095,0,0,0,122.8,127.3,31.8,5.5
319011497,0,42.02524617,0,0,0,117.8666667,121.5666667,31.9,5.133333333
319011498,0,585.536376,5.776923106,212.1397416,3.309841727,117.531746,121.3460317,32.08253968,4.844444444
319011499,0,635.3823787,5.572222206,358.1723748,1.818583581,104.2637168,107.5442478,32.20707965,4.06460177
319011500,0,0,0,0,0,0,0,0,0
319011501,0,52.74497012,0,0,0,127.2,131.4,31.9,4.3
319011502,0,0,5.900000095,921.5415378,496.9434396,114.6,118.2,31.8,5.2
319021503,0,8254.617502,5.693750006,440.2467303,1.384385001,67.34145786,70.23348519,33.77517084,2.982232346
319021504,0,2521.80134,5.625,33.69587139,0.884089365,101.6844262,105.4778689,32.63114754,3.160655738
319021505,165.2973988,145.0342984,0,0,0,31.05,31.85,32.2,2.85
319021506,0,4137.460313,5.656410242,741.9789426,1.790115,43.34484305,45.10134529,33.15156951,2.986098655
319021507,0,3617.752227,5.952380975,440.3332334,2.199282066,31.71984127,32.89206349,32.38333333,3.073015873
319021508,0,11865.40912,5.720202027,62.15377284,1.047628025,73.89930676,77.15043328,33.4169844,3.20745234
319021509,0,1929.429566,6.18750003,15068.14131,141.1475788,26.53483146,26.75955056,32.05280899,2.858426966
319021510,0,34.07736534,6.033333302,1.474786007,0.419254512,99.67692308,104.2230769,31.93846154,3.507692308
319031511,0,21.62579029,6.710000038,222.8021495,2.447779829,60.04655172,53.04655172,30.8,4.324137931
319031512,0,70.56236038,5.800000191,128.3534647,51.25366342,50.2,46.45,32.45,2.55
319031513,0,19.88134848,0,0,0,44.75,41.35,32.65,2.95
319031514,0,3381.330755,5.904545481,609.8935923,3.613698142,48.03458647,43.2443609,31.68721805,3.098496241
319031515,0,4432.081381,5.66428566,86.5977991,1.492358608,48.02168675,47.91566265,32.4246988,2.837951807
319041516,1547.046784,193.9635463,6.599999905,7.192639003,9.355816846,94.15555556,94.77777778,31.46666667,4.655555556
319041517,1666.447765,0,6.900000095,32.10177567,21.60059809,103,103.8,31.5,3.9
319041518,0,22.03939486,0,0,0,0,0,0,0
319041521,0,1.082800399,0,0,0,94.5,95.9,31.4,5.5
319051522,0,252.0521957,6.804000034,437.3462502,2.88962507,99.76959459,100.0864865,31.27567568,5.083783784
319051523,0,2.717073558,0,0,0,76.85,76.65,31.9,3.75
319051524,354.5920528,91.28709783,6,11.4157808,4.26623601,83.16,83.58,31.88,3.78
319051525,0,2287.138617,6.074285712,1470.044489,7.481976933,71.88542714,71.75075377,32.24271357,3.437688442
319051526,0,4.25313924,0,0,0,80.1,80.55,31.9,3.45
401011001,0,48.87546429,0,0,0,12.3,11.7,30.6,5.5
401021003,0,975.4990912,4.825000048,325.574586,19.28005431,14.29047619,13.73809524,29.93809524,5.666666667
401021004,1155.597622,20.42508226,4.900000095,51.92521894,17.73418402,16.4,15.74,28.84,5.94
401021005,252.9839155,234.9073292,5,112.3968964,31.4335786,15.64,14.92,29.18,5.76
401021006,209.367564,410.2501996,4.900000095,137.5636667,15.90636013,15.09090909,14.54545455,29.62727273,5.563636364
401021007,413.3233455,83.61601482,4.900000095,215.6466267,78.56263633,14.05,13.5,29.95,5.325
401021008,0,1029.85608,4.833333492,79.62893593,7.849283112,13.18181818,12.72727273,30.12272727,5.227272727
401021009,0,90.2067229,0,0,0,13.75,13.3,30.15,5.25
401021010,726.1862958,10.31725166,5.099999905,735.5104567,57.08462548,17.1625,16.4375,28.6,6.0625
401031011,0,0,0,0,0,16,15.2,29.2,6.1
401031012,0,20.11427647,0,0,0,17.5,16.8,28.3,6.3
401041014,0,0,0,0,0,0,0,0,0
401041016,0,0,5.800000191,153.7591998,2202.698855,0,0,0,0
402011025,4313.262411,222.4902105,5.099999905,3.921523129,3.644416049,10.7125,10.3625,32.6,5.175
402011026,1214.797002,155.5057243,5.300000191,137.3094145,31.48141329,11.54,10.86,32.18,5.32
402011027,3777.839745,150.3197525,5,8.29452099,8.18840756,10.01666667,10.2,32.25,5.75
402021029,0,0,5.300000191,179.118146,542.4990103,11.3,10.6,32.3,5.6
402021030,0,0,0,0,0,12.4,11.6,31.8,5.8
402021031,0,8.90091201,0,0,0,0,0,0,0
402021032,0,1.241381341,0,0,0,10.55,10.35,32.4,5.75
